group_id_1,group_id_2,n_shuseki_1,n_shuseki_2,interim_group_type_1,interim_group_type_2,centroid_distance_m,both_linkable_size,at_least_one_dense,centroid_preselect,pair_size_score_pre,evaluate_pair,evaluate_order,detailed_evaluation_selected,pair_generation_method
C11,N117,9,1,dense_candidate,small_or_isolated_candidate,793.8531082663391,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N107,9,1,dense_candidate,small_or_isolated_candidate,797.5439035993446,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N134,9,1,dense_candidate,small_or_isolated_candidate,815.5585619308113,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N211,9,1,dense_candidate,small_or_isolated_candidate,820.7056449847089,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N129,9,1,dense_candidate,small_or_isolated_candidate,831.1282256543034,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N124,9,1,dense_candidate,small_or_isolated_candidate,831.1787547128027,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N104,9,1,dense_candidate,small_or_isolated_candidate,834.161081203456,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N125,9,1,dense_candidate,small_or_isolated_candidate,849.9011141475971,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N96,9,1,dense_candidate,small_or_isolated_candidate,867.3782820319207,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N92,9,1,dense_candidate,small_or_isolated_candidate,897.8167765710934,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N135,9,1,dense_candidate,small_or_isolated_candidate,899.1823707992716,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N95,9,1,dense_candidate,small_or_isolated_candidate,920.7460298787815,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N94,9,1,dense_candidate,small_or_isolated_candidate,925.8311180138639,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C15,C5,5,5,intermediate_candidate,intermediate_candidate,933.9533463189267,TRUE,FALSE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N93,9,1,dense_candidate,small_or_isolated_candidate,936.7222049306912,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N137,9,1,dense_candidate,small_or_isolated_candidate,955.4677086018463,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N71,9,1,dense_candidate,small_or_isolated_candidate,1041.43284234961,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N182,9,1,dense_candidate,small_or_isolated_candidate,1109.0054983857683,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N120,9,1,dense_candidate,small_or_isolated_candidate,1120.3143046501298,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N69,9,1,dense_candidate,small_or_isolated_candidate,1138.574258508742,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N151,9,1,dense_candidate,small_or_isolated_candidate,1201.2488693142489,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N207,9,1,dense_candidate,small_or_isolated_candidate,1208.2248661305457,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N114,9,1,dense_candidate,small_or_isolated_candidate,1219.4155212968956,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N206,9,1,dense_candidate,small_or_isolated_candidate,1274.5393792172285,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N34,9,1,dense_candidate,small_or_isolated_candidate,1283.2630431925706,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N33,9,1,dense_candidate,small_or_isolated_candidate,1324.0175389429512,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N32,9,1,dense_candidate,small_or_isolated_candidate,1402.5174385414168,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N36,9,1,dense_candidate,small_or_isolated_candidate,1610.1707825266853,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N35,9,1,dense_candidate,small_or_isolated_candidate,1620.9796173327836,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N31,9,1,dense_candidate,small_or_isolated_candidate,1718.3993987966737,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N68,9,1,dense_candidate,small_or_isolated_candidate,1795.9158890047609,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C11,N67,9,1,dense_candidate,small_or_isolated_candidate,1995.6387868711063,FALSE,TRUE,FALSE,0.625,FALSE,NA,FALSE,all_pairs_combn
C5,C8,5,4,intermediate_candidate,intermediate_candidate,191.0425338025587,TRUE,FALSE,TRUE,0.5625,FALSE,NA,FALSE,all_pairs_combn
C15,C16,5,4,intermediate_candidate,intermediate_candidate,313.19077300702946,TRUE,FALSE,TRUE,0.5625,FALSE,NA,FALSE,all_pairs_combn
C3,C5,4,5,intermediate_candidate,intermediate_candidate,346.50183717047724,TRUE,FALSE,FALSE,0.5625,FALSE,NA,FALSE,all_pairs_combn
C3,C4,4,5,intermediate_candidate,intermediate_candidate,504.111147560798,TRUE,FALSE,FALSE,0.5625,FALSE,NA,FALSE,all_pairs_combn
C4,C8,5,4,intermediate_candidate,intermediate_candidate,576.7293045934191,TRUE,FALSE,FALSE,0.5625,FALSE,NA,FALSE,all_pairs_combn
C15,C3,5,4,intermediate_candidate,intermediate_candidate,596.9462426180511,TRUE,FALSE,FALSE,0.5625,FALSE,NA,FALSE,all_pairs_combn
C15,C9,5,4,intermediate_candidate,intermediate_candidate,603.5778709675503,TRUE,FALSE,FALSE,0.5625,FALSE,NA,FALSE,all_pairs_combn
C15,C8,5,4,intermediate_candidate,intermediate_candidate,755.3095764528201,TRUE,FALSE,FALSE,0.5625,FALSE,NA,FALSE,all_pairs_combn
C16,C4,4,5,intermediate_candidate,intermediate_candidate,842.9263597717844,TRUE,FALSE,FALSE,0.5625,FALSE,NA,FALSE,all_pairs_combn
C4,C9,5,4,intermediate_candidate,intermediate_candidate,1186.5701680985487,TRUE,FALSE,FALSE,0.5625,FALSE,NA,FALSE,all_pairs_combn
C16,C5,4,5,intermediate_candidate,intermediate_candidate,1246.8934492705002,TRUE,FALSE,FALSE,0.5625,FALSE,NA,FALSE,all_pairs_combn
C5,C9,5,4,intermediate_candidate,intermediate_candidate,1425.501088019224,TRUE,FALSE,FALSE,0.5625,FALSE,NA,FALSE,all_pairs_combn
C7,N104,7,1,intermediate_candidate,small_or_isolated_candidate,69.05605372782917,FALSE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N305,7,1,intermediate_candidate,small_or_isolated_candidate,69.77148882706784,FALSE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N107,7,1,intermediate_candidate,small_or_isolated_candidate,76.65291913629041,FALSE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N96,7,1,intermediate_candidate,small_or_isolated_candidate,78.01573348690353,FALSE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N304,7,1,intermediate_candidate,small_or_isolated_candidate,102.79897486155717,FALSE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N300,7,1,intermediate_candidate,small_or_isolated_candidate,113.88560270458237,FALSE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N132,7,1,intermediate_candidate,small_or_isolated_candidate,135.062378870207,FALSE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N307,7,1,intermediate_candidate,small_or_isolated_candidate,149.94856373450114,FALSE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C3,C8,4,4,intermediate_candidate,intermediate_candidate,159.42167448307038,TRUE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N308,7,1,intermediate_candidate,small_or_isolated_candidate,162.834167083188,FALSE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N128,7,1,intermediate_candidate,small_or_isolated_candidate,184.34263959098035,FALSE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N127,7,1,intermediate_candidate,small_or_isolated_candidate,185.1183726931587,FALSE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N95,7,1,intermediate_candidate,small_or_isolated_candidate,187.71020155888445,FALSE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N92,7,1,intermediate_candidate,small_or_isolated_candidate,193.35850147481017,FALSE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N110,7,1,intermediate_candidate,small_or_isolated_candidate,197.38902984033493,FALSE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N94,7,1,intermediate_candidate,small_or_isolated_candidate,201.49362001845859,FALSE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N145,7,1,intermediate_candidate,small_or_isolated_candidate,207.97229630105437,FALSE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N112,7,1,intermediate_candidate,small_or_isolated_candidate,225.86667517707994,FALSE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N111,7,1,intermediate_candidate,small_or_isolated_candidate,228.64373834618522,FALSE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N294,7,1,intermediate_candidate,small_or_isolated_candidate,258.4712112807108,FALSE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N93,7,1,intermediate_candidate,small_or_isolated_candidate,283.9478893141592,FALSE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N296,7,1,intermediate_candidate,small_or_isolated_candidate,303.69337784064146,FALSE,FALSE,TRUE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N140,7,1,intermediate_candidate,small_or_isolated_candidate,321.87810311602203,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N141,7,1,intermediate_candidate,small_or_isolated_candidate,326.3259848182326,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N48,7,1,intermediate_candidate,small_or_isolated_candidate,349.9957402293558,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N51,7,1,intermediate_candidate,small_or_isolated_candidate,416.23629800349437,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N52,7,1,intermediate_candidate,small_or_isolated_candidate,416.71363885981424,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N142,7,1,intermediate_candidate,small_or_isolated_candidate,428.056090457008,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C16,C9,4,4,intermediate_candidate,intermediate_candidate,428.4183698426224,TRUE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N50,7,1,intermediate_candidate,small_or_isolated_candidate,436.06848233238725,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N49,7,1,intermediate_candidate,small_or_isolated_candidate,436.11194634649917,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N62,7,1,intermediate_candidate,small_or_isolated_candidate,437.1543988371374,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N71,7,1,intermediate_candidate,small_or_isolated_candidate,446.96757800685447,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N66,7,1,intermediate_candidate,small_or_isolated_candidate,452.4880158173443,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N63,7,1,intermediate_candidate,small_or_isolated_candidate,452.6295302216054,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N18,7,1,intermediate_candidate,small_or_isolated_candidate,458.24087730366267,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N17,7,1,intermediate_candidate,small_or_isolated_candidate,465.4397196699737,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N153,7,1,intermediate_candidate,small_or_isolated_candidate,465.8839483765021,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N152,7,1,intermediate_candidate,small_or_isolated_candidate,467.4625527489842,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N123,7,1,intermediate_candidate,small_or_isolated_candidate,472.4669216774924,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N122,7,1,intermediate_candidate,small_or_isolated_candidate,473.69168365309855,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N157,7,1,intermediate_candidate,small_or_isolated_candidate,474.67434035990317,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N121,7,1,intermediate_candidate,small_or_isolated_candidate,475.42706220844485,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N11,7,1,intermediate_candidate,small_or_isolated_candidate,479.90758751756624,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N146,7,1,intermediate_candidate,small_or_isolated_candidate,485.68234028606173,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N24,7,1,intermediate_candidate,small_or_isolated_candidate,492.3400420404655,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N21,7,1,intermediate_candidate,small_or_isolated_candidate,492.7974712435882,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N61,7,1,intermediate_candidate,small_or_isolated_candidate,493.05694647433313,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N20,7,1,intermediate_candidate,small_or_isolated_candidate,493.73720017750077,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N131,7,1,intermediate_candidate,small_or_isolated_candidate,498.18554681362184,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N19,7,1,intermediate_candidate,small_or_isolated_candidate,508.3954396656801,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N34,7,1,intermediate_candidate,small_or_isolated_candidate,511.1025052639119,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N150,7,1,intermediate_candidate,small_or_isolated_candidate,513.3574644093239,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N259,7,1,intermediate_candidate,small_or_isolated_candidate,515.8056505473637,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N17,7,1,intermediate_candidate,small_or_isolated_candidate,518.6806397315955,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N30,7,1,intermediate_candidate,small_or_isolated_candidate,520.6929835504989,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N65,7,1,intermediate_candidate,small_or_isolated_candidate,521.554626553178,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N18,7,1,intermediate_candidate,small_or_isolated_candidate,522.56892475184,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N147,7,1,intermediate_candidate,small_or_isolated_candidate,526.232138474406,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N259,7,1,intermediate_candidate,small_or_isolated_candidate,531.5036563933802,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N11,7,1,intermediate_candidate,small_or_isolated_candidate,532.9568218166561,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N148,7,1,intermediate_candidate,small_or_isolated_candidate,535.4286766958513,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N149,7,1,intermediate_candidate,small_or_isolated_candidate,548.3047375791336,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N33,7,1,intermediate_candidate,small_or_isolated_candidate,548.6556805164341,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N10,7,1,intermediate_candidate,small_or_isolated_candidate,554.4072316810589,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N113,7,1,intermediate_candidate,small_or_isolated_candidate,554.7885751934025,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N212,7,1,intermediate_candidate,small_or_isolated_candidate,560.1076005202594,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N138,7,1,intermediate_candidate,small_or_isolated_candidate,562.5330552326801,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N136,7,1,intermediate_candidate,small_or_isolated_candidate,564.1929381299285,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N136,7,1,intermediate_candidate,small_or_isolated_candidate,572.6549502178543,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N150,7,1,intermediate_candidate,small_or_isolated_candidate,573.7672610162551,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N133,7,1,intermediate_candidate,small_or_isolated_candidate,573.9082164121273,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N30,7,1,intermediate_candidate,small_or_isolated_candidate,583.7584042824477,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N22,7,1,intermediate_candidate,small_or_isolated_candidate,600.0012855489533,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N143,7,1,intermediate_candidate,small_or_isolated_candidate,605.5191636163661,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N144,7,1,intermediate_candidate,small_or_isolated_candidate,607.8419712891193,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N292,7,1,intermediate_candidate,small_or_isolated_candidate,612.582787661343,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N211,7,1,intermediate_candidate,small_or_isolated_candidate,621.4621622863572,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N121,7,1,intermediate_candidate,small_or_isolated_candidate,634.4398195273218,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N123,7,1,intermediate_candidate,small_or_isolated_candidate,636.3116387302899,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N122,7,1,intermediate_candidate,small_or_isolated_candidate,638.019968340956,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N126,7,1,intermediate_candidate,small_or_isolated_candidate,645.4292611482056,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N19,7,1,intermediate_candidate,small_or_isolated_candidate,647.6393821574568,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N69,7,1,intermediate_candidate,small_or_isolated_candidate,650.4608115269607,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N48,7,1,intermediate_candidate,small_or_isolated_candidate,651.6251912921829,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N51,7,1,intermediate_candidate,small_or_isolated_candidate,652.0555097273045,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N52,7,1,intermediate_candidate,small_or_isolated_candidate,652.4924944588869,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N21,7,1,intermediate_candidate,small_or_isolated_candidate,666.8850037243013,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N292,7,1,intermediate_candidate,small_or_isolated_candidate,671.5793984810321,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N118,7,1,intermediate_candidate,small_or_isolated_candidate,674.1319814716333,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N119,7,1,intermediate_candidate,small_or_isolated_candidate,683.1267398869942,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N20,7,1,intermediate_candidate,small_or_isolated_candidate,685.6979732225147,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N22,7,1,intermediate_candidate,small_or_isolated_candidate,688.5094249314936,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N117,7,1,intermediate_candidate,small_or_isolated_candidate,692.399573844307,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N49,7,1,intermediate_candidate,small_or_isolated_candidate,695.5097018944913,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N50,7,1,intermediate_candidate,small_or_isolated_candidate,698.2987953371364,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N10,7,1,intermediate_candidate,small_or_isolated_candidate,706.928722584117,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N24,7,1,intermediate_candidate,small_or_isolated_candidate,707.6318403411855,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N32,7,1,intermediate_candidate,small_or_isolated_candidate,708.0768601225328,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N119,7,1,intermediate_candidate,small_or_isolated_candidate,710.2214876391185,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N134,7,1,intermediate_candidate,small_or_isolated_candidate,723.3655472041484,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N144,7,1,intermediate_candidate,small_or_isolated_candidate,728.928388922368,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N124,7,1,intermediate_candidate,small_or_isolated_candidate,734.4546627818107,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N65,7,1,intermediate_candidate,small_or_isolated_candidate,738.2873394883779,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N141,7,1,intermediate_candidate,small_or_isolated_candidate,741.9129750711757,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N140,7,1,intermediate_candidate,small_or_isolated_candidate,745.318263981531,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N143,7,1,intermediate_candidate,small_or_isolated_candidate,745.6789914154604,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N149,7,1,intermediate_candidate,small_or_isolated_candidate,746.5103519299365,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N146,7,1,intermediate_candidate,small_or_isolated_candidate,749.8412417329827,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N61,7,1,intermediate_candidate,small_or_isolated_candidate,758.812697980927,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N125,7,1,intermediate_candidate,small_or_isolated_candidate,762.0317425962913,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N294,7,1,intermediate_candidate,small_or_isolated_candidate,768.7449633439198,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N129,7,1,intermediate_candidate,small_or_isolated_candidate,771.4532914041259,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N126,7,1,intermediate_candidate,small_or_isolated_candidate,785.9416544257779,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N138,7,1,intermediate_candidate,small_or_isolated_candidate,786.0214023656515,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N145,7,1,intermediate_candidate,small_or_isolated_candidate,795.4069764261984,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N62,7,1,intermediate_candidate,small_or_isolated_candidate,812.0075340554182,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N66,7,1,intermediate_candidate,small_or_isolated_candidate,812.5963865601436,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N63,7,1,intermediate_candidate,small_or_isolated_candidate,813.5735915004149,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N142,7,1,intermediate_candidate,small_or_isolated_candidate,823.377272581973,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C14,N110,7,1,intermediate_candidate,small_or_isolated_candidate,830.5709936285232,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N308,7,1,intermediate_candidate,small_or_isolated_candidate,842.1768234956282,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
C7,N147,7,1,intermediate_candidate,small_or_isolated_candidate,843.6666635978173,FALSE,FALSE,FALSE,0.5,FALSE,NA,FALSE,all_pairs_combn
