group_id_1,group_id_2,n_dwellings_1,n_dwellings_2,interim_group_type_1,interim_group_type_2,centroid_distance_m,both_linkable_size,at_least_one_dense,centroid_preselect,pair_size_score_pre,evaluate_pair,evaluate_order,detailed_evaluation_selected,pair_generation_method
C1,N121,110,1,dense_candidate,small_or_isolated_candidate,181.72258664947108,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N119,110,1,dense_candidate,small_or_isolated_candidate,182.1309631581595,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N173,110,1,dense_candidate,small_or_isolated_candidate,182.29767493033907,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C18,N154,13,1,dense_candidate,small_or_isolated_candidate,182.52530301199428,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C4,N29,11,1,dense_candidate,small_or_isolated_candidate,184.7045746729175,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C3,N29,22,1,dense_candidate,small_or_isolated_candidate,186.40010619223781,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N186,17,1,dense_candidate,small_or_isolated_candidate,187.31179685505023,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C18,N156,13,1,dense_candidate,small_or_isolated_candidate,187.37488232850265,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C4,N121,11,1,dense_candidate,small_or_isolated_candidate,187.48733018818905,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C18,N29,13,1,dense_candidate,small_or_isolated_candidate,189.52777333668732,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C3,N120,22,1,dense_candidate,small_or_isolated_candidate,190.803018078948,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C18,N155,13,1,dense_candidate,small_or_isolated_candidate,191.53189881476396,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C4,N174,11,1,dense_candidate,small_or_isolated_candidate,191.88594532937904,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C3,N119,22,1,dense_candidate,small_or_isolated_candidate,194.49217551466234,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C7,N184,10,1,dense_candidate,small_or_isolated_candidate,197.2409488178607,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C4,N353,11,1,dense_candidate,small_or_isolated_candidate,197.27791709997024,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C3,N121,22,1,dense_candidate,small_or_isolated_candidate,201.4184819501943,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C7,N185,10,1,dense_candidate,small_or_isolated_candidate,213.63489096327027,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C18,N120,13,1,dense_candidate,small_or_isolated_candidate,215.0136848821554,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C18,N119,13,1,dense_candidate,small_or_isolated_candidate,217.8857793226364,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C7,N186,10,1,dense_candidate,small_or_isolated_candidate,218.46945148794353,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C18,N121,13,1,dense_candidate,small_or_isolated_candidate,221.45228136515107,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N319,14,1,dense_candidate,small_or_isolated_candidate,224.07114131551901,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C4,N240,11,1,dense_candidate,small_or_isolated_candidate,232.88415746296513,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N303,14,1,dense_candidate,small_or_isolated_candidate,233.92914842464035,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N302,14,1,dense_candidate,small_or_isolated_candidate,235.05956504509902,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C15,N318,9,1,dense_candidate,small_or_isolated_candidate,240.6163636079206,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C15,N321,9,1,dense_candidate,small_or_isolated_candidate,251.88218757921157,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C3,N240,22,1,dense_candidate,small_or_isolated_candidate,262.10509328176516,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N173,14,1,dense_candidate,small_or_isolated_candidate,273.2129032317292,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N240,110,1,dense_candidate,small_or_isolated_candidate,287.62773600972275,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C7,N243,10,1,dense_candidate,small_or_isolated_candidate,290.3874389713389,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N87,14,1,dense_candidate,small_or_isolated_candidate,290.49165128333044,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N80,14,1,dense_candidate,small_or_isolated_candidate,290.95018327643356,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N86,14,1,dense_candidate,small_or_isolated_candidate,292.4099302073115,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C4,N239,11,1,dense_candidate,small_or_isolated_candidate,295.2089886583556,FALSE,TRUE,TRUE,1,FALSE,NA,FALSE,all_pairs_combn
C7,N241,10,1,dense_candidate,small_or_isolated_candidate,302.73681374204756,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C18,N240,13,1,dense_candidate,small_or_isolated_candidate,302.88554157035713,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N89,14,1,dense_candidate,small_or_isolated_candidate,308.1343815214514,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N361,17,1,dense_candidate,small_or_isolated_candidate,310.47221641155045,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N88,14,1,dense_candidate,small_or_isolated_candidate,310.8783705871056,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C7,N242,10,1,dense_candidate,small_or_isolated_candidate,311.61010980606557,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C15,N320,9,1,dense_candidate,small_or_isolated_candidate,312.2813193819834,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N81,14,1,dense_candidate,small_or_isolated_candidate,317.82123561788,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N82,14,1,dense_candidate,small_or_isolated_candidate,321.68023044790056,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C3,N239,22,1,dense_candidate,small_or_isolated_candidate,323.4239106661868,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N295,14,1,dense_candidate,small_or_isolated_candidate,327.8647411704583,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N83,14,1,dense_candidate,small_or_isolated_candidate,334.2724970311164,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N84,14,1,dense_candidate,small_or_isolated_candidate,338.5913147305287,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N243,17,1,dense_candidate,small_or_isolated_candidate,339.64461848964595,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C4,C8,11,14,dense_candidate,dense_candidate,339.9245938629487,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N79,14,1,dense_candidate,small_or_isolated_candidate,340.54983281380817,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N21,14,1,dense_candidate,small_or_isolated_candidate,342.9254867045126,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C7,N361,10,1,dense_candidate,small_or_isolated_candidate,344.4999339602714,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N241,17,1,dense_candidate,small_or_isolated_candidate,345.23667848096125,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C3,N323,22,1,dense_candidate,small_or_isolated_candidate,350.3133269762041,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C2,N242,17,1,dense_candidate,small_or_isolated_candidate,351.0236319698465,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C4,N230,11,1,dense_candidate,small_or_isolated_candidate,355.15866455373583,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C18,N323,13,1,dense_candidate,small_or_isolated_candidate,356.10428718756344,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C4,N323,11,1,dense_candidate,small_or_isolated_candidate,358.0977729482584,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N155,14,1,dense_candidate,small_or_isolated_candidate,358.430686332698,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N240,14,1,dense_candidate,small_or_isolated_candidate,358.97725126456606,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N154,14,1,dense_candidate,small_or_isolated_candidate,362.97082598061974,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C3,C8,22,14,dense_candidate,dense_candidate,366.11944273643064,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C4,C9,11,5,dense_candidate,dense_candidate,367.80405904703304,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N156,14,1,dense_candidate,small_or_isolated_candidate,367.827760734576,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N323,14,1,dense_candidate,small_or_isolated_candidate,370.82905773962955,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C18,N239,13,1,dense_candidate,small_or_isolated_candidate,372.7832161626217,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C6,C8,4,14,intermediate_candidate,dense_candidate,374.0098439845069,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N78,14,1,dense_candidate,small_or_isolated_candidate,376.3976844250398,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C15,N322,9,1,dense_candidate,small_or_isolated_candidate,378.40569309537665,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C3,N230,22,1,dense_candidate,small_or_isolated_candidate,379.8844690696917,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C4,N232,11,1,dense_candidate,small_or_isolated_candidate,381.2964848451572,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C4,N317,11,1,dense_candidate,small_or_isolated_candidate,381.65327719188116,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C11,C9,7,5,dense_candidate,dense_candidate,382.5436822198282,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C4,N226,11,1,dense_candidate,small_or_isolated_candidate,383.25693391393946,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N77,14,1,dense_candidate,small_or_isolated_candidate,385.28070833782823,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N150,14,1,dense_candidate,small_or_isolated_candidate,385.6449590498932,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C4,N223,11,1,dense_candidate,small_or_isolated_candidate,386.0711307054001,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C12,C9,5,5,dense_candidate,dense_candidate,386.52573127082064,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C4,N224,11,1,dense_candidate,small_or_isolated_candidate,387.3822344434075,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N179,14,1,dense_candidate,small_or_isolated_candidate,387.43892760604274,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N103,14,1,dense_candidate,small_or_isolated_candidate,390.13731122205274,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C3,C9,22,5,dense_candidate,dense_candidate,396.2213392759832,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N270,14,1,dense_candidate,small_or_isolated_candidate,400.4299587236091,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N100,14,1,dense_candidate,small_or_isolated_candidate,401.8331836433476,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N268,14,1,dense_candidate,small_or_isolated_candidate,404.28174211501323,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N269,14,1,dense_candidate,small_or_isolated_candidate,404.4570938703078,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C3,N317,22,1,dense_candidate,small_or_isolated_candidate,405.2460941451796,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N267,14,1,dense_candidate,small_or_isolated_candidate,406.3198062267076,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C18,N333,13,1,dense_candidate,small_or_isolated_candidate,408.1865704341039,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C3,N232,22,1,dense_candidate,small_or_isolated_candidate,409.6379029838934,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C3,N226,22,1,dense_candidate,small_or_isolated_candidate,410.2839740173531,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N239,110,1,dense_candidate,small_or_isolated_candidate,410.3597952314834,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C3,N223,22,1,dense_candidate,small_or_isolated_candidate,412.95652566031816,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C18,N324,13,1,dense_candidate,small_or_isolated_candidate,413.58333309900485,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C18,C8,13,14,dense_candidate,dense_candidate,413.69564713932044,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C3,N224,22,1,dense_candidate,small_or_isolated_candidate,414.4211221091247,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N358,14,1,dense_candidate,small_or_isolated_candidate,418.77742037996484,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N323,110,1,dense_candidate,small_or_isolated_candidate,419.2110364396414,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N255,14,1,dense_candidate,small_or_isolated_candidate,420.0530736590853,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C3,N324,22,1,dense_candidate,small_or_isolated_candidate,421.12633946948733,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C3,N333,22,1,dense_candidate,small_or_isolated_candidate,422.35045509265285,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C11,C8,7,14,dense_candidate,dense_candidate,424.7376171285619,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N340,14,1,dense_candidate,small_or_isolated_candidate,425.2055685191641,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C12,C8,5,14,dense_candidate,dense_candidate,425.6776396883148,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N120,14,1,dense_candidate,small_or_isolated_candidate,426.0337058774834,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C18,N230,13,1,dense_candidate,small_or_isolated_candidate,426.0888173582286,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N322,14,1,dense_candidate,small_or_isolated_candidate,427.8444865343899,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C3,N350,22,1,dense_candidate,small_or_isolated_candidate,428.5682332690289,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N350,14,1,dense_candidate,small_or_isolated_candidate,429.5861700493437,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N282,14,1,dense_candidate,small_or_isolated_candidate,429.6561400679785,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N119,14,1,dense_candidate,small_or_isolated_candidate,430.69896547277574,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,C9,5,5,dense_candidate,dense_candidate,431.0096519090273,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N359,14,1,dense_candidate,small_or_isolated_candidate,431.0798340536695,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C18,N350,13,1,dense_candidate,small_or_isolated_candidate,431.3372761603744,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C14,C8,4,14,intermediate_candidate,dense_candidate,432.6729324124376,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C4,N324,11,1,dense_candidate,small_or_isolated_candidate,436.39498988860385,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C4,N350,11,1,dense_candidate,small_or_isolated_candidate,437.5538173023253,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N356,14,1,dense_candidate,small_or_isolated_candidate,437.6694813596782,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N368,14,1,dense_candidate,small_or_isolated_candidate,438.3320428407418,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N261,14,1,dense_candidate,small_or_isolated_candidate,440.46083016831363,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C4,N333,11,1,dense_candidate,small_or_isolated_candidate,441.3325847280103,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N367,14,1,dense_candidate,small_or_isolated_candidate,441.41662468971236,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N286,14,1,dense_candidate,small_or_isolated_candidate,442.7794428132072,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N293,14,1,dense_candidate,small_or_isolated_candidate,444.6374808169823,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C18,C9,13,5,dense_candidate,dense_candidate,445.5824523716825,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N247,14,1,dense_candidate,small_or_isolated_candidate,446.20452389062353,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N121,14,1,dense_candidate,small_or_isolated_candidate,446.2710430618114,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N158,14,1,dense_candidate,small_or_isolated_candidate,446.45383222342934,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N257,14,1,dense_candidate,small_or_isolated_candidate,446.91176430947763,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C18,N317,13,1,dense_candidate,small_or_isolated_candidate,450.277750088702,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N254,14,1,dense_candidate,small_or_isolated_candidate,450.6592022640563,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N262,14,1,dense_candidate,small_or_isolated_candidate,451.7658392976442,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,C9,7,5,dense_candidate,dense_candidate,453.18573347736685,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,C8,110,14,dense_candidate,dense_candidate,455.2681023084888,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N351,14,1,dense_candidate,small_or_isolated_candidate,456.9754656656646,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C18,N226,13,1,dense_candidate,small_or_isolated_candidate,458.4652661285948,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C18,N232,13,1,dense_candidate,small_or_isolated_candidate,458.91557982126886,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N258,14,1,dense_candidate,small_or_isolated_candidate,459.00308050538206,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N349,14,1,dense_candidate,small_or_isolated_candidate,459.46052731281,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C18,N223,13,1,dense_candidate,small_or_isolated_candidate,461.009194393143,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N253,14,1,dense_candidate,small_or_isolated_candidate,461.85542736737233,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C18,N224,13,1,dense_candidate,small_or_isolated_candidate,462.6035186931201,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C3,N349,22,1,dense_candidate,small_or_isolated_candidate,463.78046540693384,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C18,N332,13,1,dense_candidate,small_or_isolated_candidate,465.0091156975509,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N333,110,1,dense_candidate,small_or_isolated_candidate,465.1587073177158,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C18,N349,13,1,dense_candidate,small_or_isolated_candidate,465.29174840696794,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C13,C8,5,14,dense_candidate,dense_candidate,466.197960648281,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C5,C8,6,14,dense_candidate,dense_candidate,469.90657487980104,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N230,110,1,dense_candidate,small_or_isolated_candidate,470.17180988577684,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C4,N349,11,1,dense_candidate,small_or_isolated_candidate,473.31224979158424,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N324,110,1,dense_candidate,small_or_isolated_candidate,473.4985362621771,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,C6,7,4,dense_candidate,intermediate_candidate,475.50710832304,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C15,N348,9,1,dense_candidate,small_or_isolated_candidate,475.8377831519393,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C15,N334,9,1,dense_candidate,small_or_isolated_candidate,476.06514743134784,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N76,14,1,dense_candidate,small_or_isolated_candidate,476.1491354186216,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N252,14,1,dense_candidate,small_or_isolated_candidate,476.7417068943617,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N183,14,1,dense_candidate,small_or_isolated_candidate,478.48361990928026,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C3,N332,22,1,dense_candidate,small_or_isolated_candidate,479.78365814490587,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N288,14,1,dense_candidate,small_or_isolated_candidate,480.4804077093661,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N294,14,1,dense_candidate,small_or_isolated_candidate,480.62588288081145,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N244,14,1,dense_candidate,small_or_isolated_candidate,482.00478310269693,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C15,N325,9,1,dense_candidate,small_or_isolated_candidate,482.37413840633593,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,C9,110,5,dense_candidate,dense_candidate,482.8192664807022,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C11,C6,7,4,dense_candidate,intermediate_candidate,484.07431209567284,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N251,14,1,dense_candidate,small_or_isolated_candidate,485.7369093226245,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N29,14,1,dense_candidate,small_or_isolated_candidate,486.9961817315668,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N324,14,1,dense_candidate,small_or_isolated_candidate,488.3401404859691,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C10,C8,7,14,dense_candidate,dense_candidate,490.68108621319993,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C17,C8,5,14,dense_candidate,dense_candidate,491.8359616961423,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N126,14,1,dense_candidate,small_or_isolated_candidate,492.22647168698165,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N350,110,1,dense_candidate,small_or_isolated_candidate,493.9710340822843,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C4,N286,11,1,dense_candidate,small_or_isolated_candidate,494.69331808914734,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N245,14,1,dense_candidate,small_or_isolated_candidate,495.28680561743425,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C7,N247,10,1,dense_candidate,small_or_isolated_candidate,495.9143603260832,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N317,110,1,dense_candidate,small_or_isolated_candidate,496.19526799999824,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N232,110,1,dense_candidate,small_or_isolated_candidate,496.33416064781665,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C8,N325,14,1,dense_candidate,small_or_isolated_candidate,497.13397859292985,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C17,C9,5,5,dense_candidate,dense_candidate,497.93215959525617,TRUE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C1,N226,110,1,dense_candidate,small_or_isolated_candidate,498.61200561616505,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
C4,N332,11,1,dense_candidate,small_or_isolated_candidate,498.79020467738303,FALSE,TRUE,FALSE,1,FALSE,NA,FALSE,all_pairs_combn
